                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.76678,                0.53945,                0.90015,                0.40188,                0.01562,                0.01662,                0.00997,                 3.7597,                 9.9832,                 2.7487,              0.0009902,              0.0009902,              0.0009902
                    155,                0.74032,                0.49101,                0.89711,                0.24837,                0.01562,                0.01652,                0.00991,                 3.9693,                 10.434,                 2.9959,              0.0009836,              0.0009836,              0.0009836
                    156,                0.73354,                0.47883,                0.86941,                0.19091,                0.01562,                0.00869,                0.00521,                 4.1681,                 10.167,                 2.8474,               0.000977,               0.000977,               0.000977
                    157,                0.80853,                0.50724,                0.87377,                 0.1263,                0.01562,                0.00884,                 0.0053,                 4.1895,                 9.9418,                 2.8153,              0.0009704,              0.0009704,              0.0009704
                    158,                0.74875,                0.51234,                0.90876,                0.04427,                0.01562,                0.00398,                0.00199,                 4.2829,                 9.8839,                 2.8807,              0.0009638,              0.0009638,              0.0009638
                    159,                 0.8581,                0.60116,                0.88731,                 0.0376,                0.01562,                0.00225,                0.00112,                 4.2861,                 9.9672,                 2.9254,              0.0009572,              0.0009572,              0.0009572
                    160,                0.73659,                0.52425,                0.87589,                 0.0302,                0.01562,                0.00179,                0.00108,                 4.2585,                 10.856,                 2.8671,              0.0009506,              0.0009506,              0.0009506
                    161,                0.68809,                0.47169,                0.89804,                0.02852,                0.01562,                0.00171,                0.00102,                 4.2715,                 11.344,                 2.8967,               0.000944,               0.000944,               0.000944
                    162,                0.76723,                0.54476,                0.87389,                 0.0401,                0.01562,                 0.0023,                0.00138,                  4.057,                 11.622,                 2.8967,              0.0009374,              0.0009374,              0.0009374
                    163,                0.78506,                0.55931,                0.94598,                0.05627,                0.01562,                0.00619,                0.00371,                  3.946,                 11.599,                 2.8049,              0.0009308,              0.0009308,              0.0009308
                    164,                0.74315,                0.51314,                0.86362,                0.08048,                0.01562,                0.00618,                0.00309,                 4.3259,                 11.619,                 3.1535,              0.0009242,              0.0009242,              0.0009242
                    165,                0.79318,                0.52777,                0.90983,                0.10234,                0.01562,                0.00619,                 0.0031,                  4.314,                 10.846,                  3.122,              0.0009176,              0.0009176,              0.0009176
                    166,                0.78873,                 0.5779,                0.85488,                0.08566,                0.01562,                 0.0061,                0.00366,                   4.21,                 10.513,                 2.9148,               0.000911,               0.000911,               0.000911
                    167,                0.81006,                 0.5262,                0.90626,                0.07652,                0.01562,                0.00869,                0.00521,                 4.2469,                 10.738,                 3.0296,              0.0009044,              0.0009044,              0.0009044
                    168,                0.73167,                0.50255,                0.88226,                0.12237,                0.01562,                0.01608,                0.00804,                 4.2507,                 11.058,                 3.0358,              0.0008978,              0.0008978,              0.0008978
                    169,                0.69226,                0.46361,                0.83444,                0.17744,                0.01562,                0.01596,                0.00798,                 4.1876,                 10.941,                 3.0892,              0.0008912,              0.0008912,              0.0008912
                    170,                0.79661,                0.47951,                 0.8864,                 0.0842,                0.01562,                0.01601,                 0.0064,                 4.3135,                 11.257,                 3.1538,              0.0008846,              0.0008846,              0.0008846
                    171,                0.74283,                0.48304,                0.83976,                0.03817,                0.01562,                0.00298,                0.00089,                 4.2576,                 12.292,                 3.1729,               0.000878,               0.000878,               0.000878
                    172,                0.78944,                0.50519,                0.89122,                0.04169,                0.01562,                0.00376,                0.00113,                 4.2979,                 12.028,                 3.0349,              0.0008714,              0.0008714,              0.0008714
                    173,                0.77052,                0.50313,                0.89403,                0.04663,                0.01562,                0.00498,                0.00149,                 4.4122,                 11.863,                 3.0797,              0.0008648,              0.0008648,              0.0008648
                    174,                0.75341,                0.51689,                0.89405,                0.04288,                0.01562,                0.00479,                0.00191,                 4.3818,                 11.728,                 3.0204,              0.0008582,              0.0008582,              0.0008582
                    175,                0.86514,                0.51408,                 0.9003,                0.04417,                0.01562,                0.00479,                0.00239,                 4.4042,                 11.574,                 2.9314,              0.0008516,              0.0008516,              0.0008516
                    176,                0.74038,                0.60089,                0.84693,                0.05141,                0.01562,                0.00623,                0.00312,                 4.3945,                   10.7,                 2.8493,               0.000845,               0.000845,               0.000845
                    177,                 0.7398,                 0.5187,                0.91261,                0.06577,                0.01562,                0.00638,                0.00319,                 4.3462,                 10.542,                 2.8056,              0.0008384,              0.0008384,              0.0008384
                    178,                0.76895,                 0.5168,                0.85787,                0.03376,                0.01562,                 0.0029,                0.00203,                 4.2353,                 11.016,                 2.8822,              0.0008318,              0.0008318,              0.0008318
                    179,                0.70054,                0.46389,                0.86169,                0.02624,                0.01562,                0.00181,                0.00127,                 4.2542,                 11.469,                  2.914,              0.0008252,              0.0008252,              0.0008252
                    180,                0.63785,                0.73592,                 0.8093,                0.02676,                0.01562,                0.00195,                0.00117,                 4.1392,                  12.05,                 2.8693,              0.0008186,              0.0008186,              0.0008186
                    181,                0.71795,                 0.4962,                0.87701,                0.02624,                0.01562,                0.00212,                0.00127,                  4.249,                 13.084,                 3.0182,               0.000812,               0.000812,               0.000812
                    182,                0.64139,                0.44568,                0.88161,                0.03589,                0.01562,                0.00324,                0.00097,                  4.263,                 12.535,                 3.1107,              0.0008054,              0.0008054,              0.0008054
                    183,                  0.748,                  0.506,                0.89856,                0.10362,                0.01562,                0.00942,                0.00283,                 4.2404,                 12.322,                 3.1478,              0.0007988,              0.0007988,              0.0007988
                    184,                0.78881,                0.51087,                0.94113,                0.21092,                0.01562,                  0.009,                 0.0027,                 4.1502,                 11.609,                 2.9741,              0.0007922,              0.0007922,              0.0007922
                    185,                0.73724,                0.49176,                 0.8581,                0.17241,                0.01562,                0.00882,                0.00265,                  4.018,                 11.075,                 3.0589,              0.0007856,              0.0007856,              0.0007856
                    186,                 0.7993,                0.55411,                0.91099,                0.09699,                0.01562,                0.00895,                0.00268,                 4.1485,                 11.452,                 2.9495,               0.000779,               0.000779,               0.000779
                    187,                0.66219,                   0.46,                0.89196,                0.04791,                0.01562,                0.00439,                0.00176,                 4.1359,                 11.174,                 2.8265,              0.0007724,              0.0007724,              0.0007724
                    188,                0.67717,                 0.4881,                0.87905,                0.04572,                0.01562,                 0.0032,                0.00128,                 3.9759,                 10.557,                 2.7853,              0.0007658,              0.0007658,              0.0007658
                    189,                0.65113,                0.44417,                0.86741,                0.04106,                0.01562,                 0.0027,                0.00127,                 4.0353,                 11.175,                 2.8189,              0.0007592,              0.0007592,              0.0007592
                    190,                0.68047,                0.46193,                0.87906,                0.03563,                0.01562,                0.00218,                0.00152,                 3.9504,                 11.429,                 2.8021,              0.0007526,              0.0007526,              0.0007526
                    191,                0.68826,                0.44823,                0.84043,                0.03806,                0.01562,                0.00203,                0.00142,                 4.0144,                 11.518,                 2.7877,               0.000746,               0.000746,               0.000746
                    192,                0.72871,                0.48795,                0.85918,                0.03654,                0.01562,                0.00206,                0.00124,                 4.0121,                 10.818,                 2.8686,              0.0007394,              0.0007394,              0.0007394
                    193,                 0.6838,                0.45305,                0.89175,                0.03698,                0.01562,                 0.0023,                0.00138,                 4.0456,                 10.412,                 2.8925,              0.0007328,              0.0007328,              0.0007328
                    194,                0.71173,                0.48488,                0.89986,                0.04396,                0.01562,                0.00268,                0.00161,                 4.1438,                 10.349,                 2.8587,              0.0007262,              0.0007262,              0.0007262
                    195,                0.64396,                0.45193,                0.83763,                0.03933,                0.01562,                0.00278,                0.00167,                 4.2323,                 10.304,                 2.8951,              0.0007196,              0.0007196,              0.0007196
                    196,                0.62624,                0.41318,                 0.8647,                0.04176,                0.01562,                0.00257,                0.00154,                 4.1705,                 10.508,                 2.8823,               0.000713,               0.000713,               0.000713
                    197,                0.65881,                0.43932,                0.90047,                0.04279,                0.01562,                0.00279,                0.00168,                 4.2121,                   10.6,                 2.8602,              0.0007064,              0.0007064,              0.0007064
                    198,                0.70969,                 0.5019,                 0.8143,                0.04198,                0.01562,                0.00315,                0.00158,                 4.2704,                  10.76,                 2.8094,              0.0006998,              0.0006998,              0.0006998
                    199,                0.87858,                0.50148,                0.87735,                0.04297,                0.01562,                0.00295,                0.00138,                 4.2596,                 10.695,                 2.8734,              0.0006932,              0.0006932,              0.0006932
                    200,                0.61751,                0.43643,                0.82495,                0.03821,                0.01562,                0.00285,                0.00171,                 4.1875,                 11.489,                 2.9697,              0.0006866,              0.0006866,              0.0006866
                    201,                0.72805,                0.47142,                0.87482,                0.04057,                0.01562,                0.00272,                0.00163,                  4.091,                 11.242,                 2.8282,                0.00068,                0.00068,                0.00068
                    202,                0.69886,                  0.443,                0.86979,                0.04508,                0.01562,                0.00306,                0.00184,                 4.1646,                 10.881,                 2.8993,              0.0006734,              0.0006734,              0.0006734
                    203,                0.62728,                0.44877,                0.87486,                0.04509,                0.01562,                0.00282,                0.00169,                 4.1838,                 12.398,                 2.9912,              0.0006668,              0.0006668,              0.0006668
                    204,                 0.7277,                0.48224,                0.89454,                0.04688,                0.01562,                0.00284,                0.00171,                 4.0899,                 12.373,                 2.9319,              0.0006602,              0.0006602,              0.0006602
                    205,                0.62499,                0.43202,                0.84975,                0.04964,                0.01562,                 0.0037,                0.00222,                 4.0599,                 12.358,                 3.0194,              0.0006536,              0.0006536,              0.0006536
                    206,                0.64074,                0.42072,                0.82478,                0.05808,                0.01562,                0.00569,                0.00341,                 4.0827,                 12.197,                 3.0593,               0.000647,               0.000647,               0.000647
                    207,                0.65651,                0.43702,                0.85348,                0.06422,                0.01562,                0.00719,                0.00431,                 4.0829,                 12.091,                 3.0474,              0.0006404,              0.0006404,              0.0006404
                    208,                0.69821,                0.43981,                 0.8591,                0.04708,                0.01562,                0.00483,                 0.0029,                 4.1372,                 13.191,                  2.993,              0.0006338,              0.0006338,              0.0006338
                    209,                0.69589,                0.45421,                0.86811,                0.04022,                0.01562,                0.00365,                0.00219,                 4.2112,                 13.313,                  3.039,              0.0006272,              0.0006272,              0.0006272
                    210,                0.65067,                0.43333,                 0.8669,                0.03474,                0.01562,                0.00395,                0.00237,                 4.3725,                 13.303,                 3.1243,              0.0006206,              0.0006206,              0.0006206
                    211,                0.60626,                0.38997,                0.85397,                0.03324,                0.01562,                0.00334,                0.00201,                 4.2565,                 13.293,                  3.116,               0.000614,               0.000614,               0.000614
                    212,                0.67359,                0.45782,                0.83789,                0.03778,                0.01562,                0.00327,                0.00196,                 4.3097,                 13.328,                 3.1981,              0.0006074,              0.0006074,              0.0006074
                    213,                0.66491,                0.44287,                0.84092,                0.05025,                0.01562,                0.00425,                0.00212,                 4.1736,                 12.817,                 3.1489,              0.0006008,              0.0006008,              0.0006008
                    214,                0.66889,                 0.4277,                 0.8556,                0.05222,                0.01562,                0.00454,                0.00273,                 4.3153,                 12.124,                 3.0461,              0.0005942,              0.0005942,              0.0005942
                    215,                0.65779,                0.43876,                0.84344,                0.04672,                0.01562,                0.00412,                0.00247,                 4.2214,                  12.09,                 2.9423,              0.0005876,              0.0005876,              0.0005876
                    216,                0.66199,                0.40652,                 0.8823,                0.04362,                0.01562,                0.00285,                0.00171,                 4.1555,                 12.437,                 2.9763,               0.000581,               0.000581,               0.000581
                    217,                0.65518,                0.44073,                0.85992,                0.04058,                0.01562,                0.00272,                0.00163,                 4.2154,                 12.645,                 2.9546,              0.0005744,              0.0005744,              0.0005744
                    218,                0.63092,                0.40897,                0.82629,                0.04578,                0.01562,                 0.0039,                0.00234,                 4.2911,                 12.791,                 3.0482,              0.0005678,              0.0005678,              0.0005678
                    219,                0.61346,                0.39599,                0.80723,                0.05063,                0.01562,                0.00568,                0.00341,                 4.4672,                 12.961,                 3.2999,              0.0005612,              0.0005612,              0.0005612
                    220,                0.60571,                0.40746,                0.84269,                0.05041,                0.01562,                0.00486,                0.00292,                 4.3354,                 12.698,                 3.2887,              0.0005546,              0.0005546,              0.0005546
                    221,                0.67671,                0.43868,                0.85357,                0.03916,                0.01562,                0.00388,                0.00233,                 4.3585,                 13.005,                 3.2125,               0.000548,               0.000548,               0.000548
                    222,                0.60676,                0.43051,                 0.8618,                0.03772,                0.01562,                0.00362,                0.00217,                 4.2708,                 12.619,                 3.1386,              0.0005414,              0.0005414,              0.0005414
                    223,                0.62683,                 0.4233,                0.86577,                0.04348,                0.01562,                0.00401,                0.00241,                 4.2487,                 11.852,                 3.0867,              0.0005348,              0.0005348,              0.0005348
                    224,                0.66953,                0.43915,                0.88517,                0.04426,                0.01562,                0.00514,                 0.0036,                 4.2143,                 11.575,                 3.1294,              0.0005282,              0.0005282,              0.0005282
                    225,                0.63383,                 0.4102,                0.85623,                0.04265,                0.01562,                 0.0052,                0.00364,                 4.2842,                 11.754,                  3.125,              0.0005216,              0.0005216,              0.0005216
                    226,                0.66746,                0.43036,                0.85274,                0.04764,                0.01562,                0.00735,                0.00441,                 4.3167,                 11.723,                 3.0523,               0.000515,               0.000515,               0.000515
                    227,                0.62087,                0.39688,                0.81591,                0.04956,                0.01562,                0.00719,                0.00431,                 4.3877,                 12.252,                 3.0361,              0.0005084,              0.0005084,              0.0005084
                    228,                0.60499,                0.40172,                0.87582,                0.05808,                0.01562,                0.00683,                0.00341,                 4.2643,                 12.031,                 2.9583,              0.0005018,              0.0005018,              0.0005018
                    229,                0.58947,                0.39985,                0.83914,                0.06121,                0.01562,                0.00685,                0.00343,                 4.3041,                 11.918,                 2.9265,              0.0004952,              0.0004952,              0.0004952
                    230,                0.62076,                0.41199,                0.86957,                0.06496,                0.01562,                 0.0069,                0.00414,                 4.2692,                 11.444,                  2.904,              0.0004886,              0.0004886,              0.0004886
                    231,                0.64593,                0.45714,                0.85271,                0.05435,                0.01562,                0.00448,                0.00269,                 4.4703,                     12,                 3.0078,               0.000482,               0.000482,               0.000482
